item_id	omeka_id	error
IL-MTFN-001-G-F-0469-008-R0007	10263	
IL-MTFN-001-G-F-0470-001-R0001	10264	
IL-MTFN-001-G-F-0470-001-R0002	10265	
IL-MTFN-001-G-F-0470-001-R0006	10266	
IL-MTFN-001-G-F-0470-001-R0007	10267	
IL-MTFN-001-G-F-0470-001-R0008	10268	
IL-MTFN-001-G-F-0470-002-R0001	10269	
IL-MTFN-001-G-F-0470-002-R0002	10270	
IL-MTFN-001-G-F-0470-002-R0003	10271	
IL-MTFN-001-G-F-0470-002-R0004	10272	
IL-MTFN-001-G-F-0470-003-R0001	10273	
IL-MTFN-001-G-F-0470-003-R0002	10274	
IL-MTFN-001-G-F-0470-003-R0003	10275	
IL-MTFN-001-G-F-0470-003-R0004	10276	
IL-MTFN-001-G-F-0470-003-R0005	10277	
IL-MTFN-001-G-F-0470-003-R0009	10278	
IL-MTFN-001-G-F-0470-004-R0001	10279	
IL-MTFN-001-G-F-0470-004-R0005	10280	
IL-MTFN-001-G-F-0470-004-R0006	10281	
IL-MTFN-001-G-F-0470-004-R0007	10282	
IL-MTFN-001-G-F-0470-004-R0008	10283	
IL-MTFN-001-G-F-0470-005-R0002	10284	
IL-MTFN-001-G-F-0470-005-R0003	10285	
IL-MTFN-001-G-F-0470-005-R0004	10286	
IL-MTFN-001-G-F-0470-005-R0005	10287	
IL-MTFN-001-G-F-0470-005-R0006	10288	
IL-MTFN-001-G-F-0470-005-R0008	10289	
IL-MTFN-001-G-F-0470-005-R0009	10290	
IL-MTFN-001-G-F-0470-005-R0010	10291	
IL-MTFN-001-G-F-0470-005-R0011	10292	
IL-MTFN-001-G-F-0470-005-R0012	10293	
IL-MTFN-001-G-F-0470-005-R0013	10294	
IL-MTFN-001-G-F-0470-005-R0014	10295	
IL-MTFN-001-G-F-0470-005-R0015	10296	
IL-MTFN-001-G-F-0470-006-R0001	10297	
IL-MTFN-001-G-F-0470-006-R0002	10298	
IL-MTFN-001-G-F-0470-006-R0003	10299	
IL-MTFN-001-G-F-0470-006-R0004	10300	
IL-MTFN-001-G-F-0470-006-R0006	10301	
IL-MTFN-001-G-F-0470-006-R0007	10302	
IL-MTFN-001-G-F-0470-008-R0001	10303	
IL-MTFN-001-G-F-0470-008-R0002	10304	
IL-MTFN-001-G-F-0470-008-R0003	10305	
IL-MTFN-001-G-F-0470-008-R0004	10306	
IL-MTFN-001-G-F-0470-009-R0001	10307	
IL-MTFN-001-G-F-0471-001-R0001	10308	
IL-MTFN-001-G-F-0473-001-R0001	10309	
IL-MTFN-001-G-F-0473-001-R0002	10310	
IL-MTFN-001-G-F-0473-001-R0003	10311	
IL-MTFN-001-G-F-0473-001-R0004	10312	
IL-MTFN-001-G-F-0473-001-R0005	10313	
IL-MTFN-001-G-F-0473-001-R0006	10314	
IL-MTFN-001-G-F-0473-001-R0007	10315	
IL-MTFN-001-G-F-0474-001-R0001	10316	
IL-MTFN-001-G-F-0475-001-R0001	10317	
IL-MTFN-001-G-F-0475-001-R0002	10318	
IL-MTFN-001-G-F-0475-001-R0003	10319	
IL-MTFN-001-G-F-0475-001-R0005	10320	
IL-MTFN-001-G-F-0475-001-R0007	10321	
IL-MTFN-001-G-F-0475-001-R0008	10322	
IL-MTFN-001-G-F-0475-001-R0009	10323	
IL-MTFN-001-G-F-0475-001-R0010	10324	
IL-MTFN-001-G-F-0475-001-R0011	10325	
IL-MTFN-001-G-F-0475-001-R0012	10326	
IL-MTFN-001-G-F-0475-001-R0013	10327	
IL-MTFN-001-G-F-0475-001-R0014	10328	
IL-MTFN-001-G-F-0475-001-R0015	10329	
IL-MTFN-001-G-F-0475-001-R0016	10330	
IL-MTFN-001-G-F-0475-001-R0017	10331	
IL-MTFN-001-G-F-0476-001-R0001	10332	
IL-MTFN-001-G-F-0476-001-R0002	10333	
IL-MTFN-001-G-F-0477-001-R0001	10334	
IL-MTFN-001-G-F-0477-001-R0002	10335	
IL-MTFN-001-G-F-0477-001-R0003	10336	
IL-MTFN-001-G-F-0477-001-R0004	10337	
IL-MTFN-001-G-F-0478-001-R0001	10338	
IL-MTFN-001-G-F-0478-001-R0002	10339	
IL-MTFN-001-G-F-0478-001-R0003	10340	
IL-MTFN-001-G-F-0478-001-R0004	10341	
IL-MTFN-001-G-F-0478-004-R0001	10342	
IL-MTFN-001-G-F-0478-005-R0002	10343	
IL-MTFN-001-G-F-0478-005-R0007	10344	
IL-MTFN-001-G-F-0478-008-R0005	10345	
IL-MTFN-001-G-F-0478-008-R0008	10346	
IL-MTFN-001-G-F-0478-008-R0009	10347	
IL-MTFN-001-G-F-0478-008-R0011	10348	
IL-MTFN-001-G-F-0478-009-R0001	10349	
IL-MTFN-001-G-F-0478-011-R0003	10350	
IL-MTFN-001-G-F-0478-012-R0003	10351	
IL-MTFN-001-G-F-0478-012-R0004	10352	
IL-MTFN-001-G-F-0478-013-R0001	10353	
IL-MTFN-001-G-F-0478-014-R0006	10354	
IL-MTFN-001-G-F-0478-017-R0001	10355	
IL-MTFN-001-G-F-0478-017-R0002	10356	
IL-MTFN-001-G-F-0478-017-R0003	10357	
IL-MTFN-001-G-F-0478-017-R0004	10358	
IL-MTFN-001-G-F-0478-017-R0005	10359	
IL-MTFN-001-G-F-0478-017-R0007	10360	
IL-MTFN-001-G-F-0478-017-R0009	10361	
IL-MTFN-001-G-F-0478-018-R0001	10362	
IL-MTFN-001-G-F-0478-018-R0002	10363	
IL-MTFN-001-G-F-0478-018-R0003	10364	
IL-MTFN-001-G-F-0478-018-R0004	10365	
IL-MTFN-001-G-F-0478-018-R0005	10366	
IL-MTFN-001-G-F-0478-018-R0006	10367	
IL-MTFN-001-G-F-0479-001-R0001	10368	
IL-MTFN-001-G-F-0480-001-R0001	10369	
IL-MTFN-001-G-F-0480-001-R0004	10370	
IL-MTFN-001-G-F-0480-001-R0007	10371	
IL-MTFN-001-G-F-0480-001-R0008	10372	
IL-MTFN-001-G-F-0480-001-R0009	10373	
IL-MTFN-001-G-F-0480-001-R0012	10374	
IL-MTFN-001-G-F-0480-001-R0013	10375	
IL-MTFN-001-G-F-0480-001-R0014	10376	
IL-MTFN-001-G-F-0480-001-R0016	10377	
IL-MTFN-001-G-F-0480-001-R0017	10378	
IL-MTFN-001-G-F-0480-001-R0018	10379	
